,id_tweet,stream_group,text_orig,Commercial,POLITICS,ED,Family,ED_patience,ProED,Offensive,Informative,Scientific,Sad,hashtag,text,Segmented#
443,"1,3196E+34",1,"Interested in the cognitive and genetic overlap between #autism and #anorexia?  Come do a @GW4Alliance PhD with Catherine Jones (@WARC_Cardiff), @jrefox12, @EstherWalton18 and @dorecaramaschi https://t.co/QYFTuO4gNH",0,0,1,0.0,0,0,0,0,0,0.0,"['autism', 'anorexia']","['interested', 'cognitive', 'genetic', 'overlap', 'come', 'phd', 'catherine', 'jones']",autism   anorexia
444,"1,31961E+32",1,The recovery process of #Anorexia Nervosa can be confusing. Here I have broken it down into easy to understand steps ❤ #Nutritionist https://t.co/tZA8shHLik,0,0,1,0.0,0,0,0,1,0,0.0,"['Anorexia', 'Nutritionist']","['recovery', 'process', 'nervosa', 'confusing', 'broken', 'easy', 'understand', 'step']",anorexia  nutritionist
445,"1,31964E+34",1,"And finally...all this talk of food and nutrition is great but it MUST be complemented by the psychological side of disordered eating: the thinking patterns, habits, emotional relationship with food...and changing it. That’s KEY to it all. #anorexia #recovery #therapy",0,0,1,0.0,0,0,0,1,0,0.0,"['anorexia', 'recovery', 'therapy']","['finally', 'talk', 'food', 'nutrition', 'great', 'must', 'complemented', 'psychological', 'side', 'disordered', 'eating', 'thinking', 'pattern', 'habit', 'emotional', 'relationship', 'food', 'changing', 'thats', 'key']",anorexia  recovery  therapy
446,"1,31964E+34",1,How big are ur tights ? And what about your waist? #EDtwt #proana #anorexic,0,0,1,,1,1,0,0,0,,"['EDtwt', 'proana', 'anorexic']","['big', 'ur', 'tights', 'waist']",e dtwt proana anorexic
447,"1,31968E+34",1,"I'd be interested to hear what people with lived experience of eating distress think about this. Is it a promising avenue of research, or a case of 'throw a random psychoactive substance at each diagnostic category in turn then go on to the next one?'",0,0,1,0.0,0,0,0,0,0,0.0,[],"['id', 'interested', 'hear', 'people', 'lived', 'experience', 'eating', 'distress', 'think', 'promising', 'avenue', 'research', 'case', 'throw', 'random', 'psychoactive', 'substance', 'diagnostic', 'category', 'turn', 'go', 'next', 'one']",
448,"1,31971E+33",1,did a local.... just refer to my ed as a “phase” bitch i’m anorexic not emo 😭,0,0,1,0.0,1,0,0,0,0,1.0,[],"['local', 'refer', 'ed', 'phase', 'bitch', 'im', 'anorexic', 'emo']",
449,"1,31972E+34",1,The impact of anorexia nervosa and obesity polygenic risk on childhood growth: a 20-year longitudinal population-based study https://t.co/4NoPBL8IFo,0,0,1,0.0,0,0,0,1,1,0.0,[],"['impact', 'anorexia', 'nervosa', 'obesity', 'polygenic', 'risk', 'childhood', 'growth', 'year', 'longitudinal', 'populationbased', 'study']",
450,"1,31972E+34",1,https://t.co/e5zdEMzYDn Congratulations @DaltonNorwood 🎉🎉🎉🎉 interesting research on dietary factors associated to GI disorders in Honduras.,0,0,1,0.0,0,0,0,1,1,0.0,[],"['congratulation', 'interesting', 'research', 'dietary', 'factor', 'associated', 'gi', 'disorder', 'honduras']",
451,"1,31975E+33",1,"[EDtwt] Anyone have any tips to stop hunger shakes? Currently telling people it's from caffeine, but idk how long that excuse will hold up. . . . . #proanatwt #proana #promia #notprojustusingtags #anorexic #bulimia #edtwt #anorexia #prorecovery #imsohungry",0,0,1,,1,1,0,0,0,,"['proanatwt', 'proana', 'promia', 'notprojustusingtags', 'anorexic', 'bulimia', 'edtwt', 'anorexia', 'prorecovery', 'imsohungry']","['edtwt', 'anyone', 'tip', 'stop', 'hunger', 'shake', 'currently', 'telling', 'people', 'caffeine', 'idk', 'long', 'excuse', 'hold', '    ']",pro ana twt proana promia  not pro just using tags  anorexic  bulimia edtwt  anorexia  prorecovery  i m so hungry
452,"1,31976E+33",1,Yale University #STUDY Shows Association Between #Vaccines &amp; Neuropsychiatric Disorders https://t.co/RZODjHAJ4z #Anorexia #OCD #Anxiety #Tic #LearnTheRisk #VaccineSafety #VaccineInjury https://t.co/UP85v5cqiR,0,0,1,0.0,0,0,0,1,1,0.0,"['STUDY', 'Vaccines', 'Anorexia', 'OCD', 'Anxiety', 'Tic', 'LearnTheRisk', 'VaccineSafety', 'VaccineInjury']","['yale', 'university', 'show', 'association', 'neuropsychiatric', 'disorder']",study  vaccines  anorexia ocd  anxiety  tic  learn the risk  vaccine safety  vaccine injury
453,"1,31977E+34",1,as of rn i have - major depressive - dysthymia (persistent depression) - cyclothymia (mild bipolar) - adhd - borderline pd - histrionic pd - schizotypal pd - panic disorder - depersonalization disorder and ofc - anorexia - bulimia - binge ed - arfid (extreme picky eating),0,0,1,0.0,1,0,0,0,0,1.0,[],"['rn', 'major', 'depressive', 'dysthymia', 'persistent', 'depression', 'cyclothymia', 'mild', 'bipolar', 'adhd', 'borderline', 'pd', 'histrionic', 'pd', 'schizotypal', 'pd', 'panic', 'disorder', 'depersonalization', 'disorder', 'ofc', 'anorexia', 'bulimia', 'binge', 'ed', 'arfid', 'extreme', 'picky', 'eating']",
454,"1,3198E+34",1,Great to see clinical research advancing #psychedelic medicine as potential treatment for #eatingdisorders,0,0,1,0.0,0,0,0,1,1,0.0,"['psychedelic', 'eatingdisorders']","['great', 'see', 'clinical', 'research', 'advancing', 'medicine', 'potential', 'treatment']",psychedelic   eating disorders
455,"1,3198E+34",1,I've only eaten 3 pieces of pizza today #anorexic,0,0,1,,1,0,0,0,0,,['anorexic'],"['ive', 'eaten', 'piece', 'pizza', 'today']",anorexic
456,"1,31981E+34",1,"TW [EDtwt] Just purged pizza because I was ~10 cal over my limit. I did it outside, in -10°C, while it was snowing. I fucking hate it here. But hey, at least I didn't get caught!  . . . #anorexia #anorexic #bulimia #bulimic #proana #proanatwt #promia #notprojustusingtags #edtwt",0,0,1,,1,1,0,0,0,,"['anorexia', 'anorexic', 'bulimia', 'bulimic', 'proana', 'proanatwt', 'promia', 'notprojustusingtags', 'edtwt']","['tw', 'edtwt', 'purged', 'pizza', 'wa', 'cal', 'limit', 'outside', 'c', 'wa', 'snowing', 'fucking', 'hate', 'hey', 'least', 'didnt', 'get', 'caught', '  ']",anorexia  anorexic  bulimia  bulimic proana proa natwt promia notpro just using tags edtwt
457,"1,31985E+34",1,i hate myself i watch a binge eating video yesterday.... and my ed is triggered now im so guilty😭,0,0,1,0.0,1,0,0,0,0,1.0,[],"['hate', 'watch', 'binge', 'eating', 'video', 'yesterday', 'ed', 'triggered', 'im', 'guilty']",
458,"1,31988E+34",1,"#bingeeatingdisorder can feel like a hopeless, endless cycle! If you’re Struggling With Food, Don’t Give Up | @PsychToday Today https://t.co/wZY9wKCn4m #SaturdayThoughts #SaturdayMorning",0,0,1,0.0,0,0,0,1,1,2.0,"['bingeeatingdisorder', 'SaturdayThoughts', 'SaturdayMorning']","['feel', 'like', 'hopeless', 'endless', 'cycle', 'youre', 'struggling', 'food', 'dont', 'give', 'today']",bingeeatingdisorder  saturday thoughts  saturday morning
459,"1,31996E+34",1,"@danny_lewis007 You’re not shock proof if you’re living paycheque to paycheque with hardly anything left each month after food, bills etc. Research shows that this is the case for most working families. That’s the problem. Better not to have kids until you’ve got savings. Not rocket science! 🤷🏻‍♂️",0,0,0,0.0,0,0,0,0,0,0.0,[],"['youre', 'shock', 'proof', 'youre', 'living', 'paycheque', 'paycheque', 'hardly', 'anything', 'left', 'month', 'food', 'bill', 'etc', 'research', 'show', 'case', 'working', 'family', 'thats', 'problem', 'better', 'kid', 'youve', 'got', 'saving', 'rocket', 'science']",
460,"1,32002E+34",1,"@trewvs @moody1968 This is beyond shocking, but I am not surprised. This is the Trust that discharged an #anorexic saying under no circumstances can she be treated for #anorexia again in their service...because sufferers never relapse do they? 😠",0,0,1,,0,0,0,0,0,,"['anorexic', 'anorexia']","['beyond', 'shocking', 'surprised', 'trust', 'discharged', 'saying', 'circumstance', 'treated', 'service', 'sufferer', 'never', 'relapse']",anorexic   anorexia
461,"1,32009E+34",1,Can someone PLEASE add me to a group chat?? Hell pro ana chats are fine  ig #EDtwt #proanatwt #edtw #shtwt #anorexiatips #anorexic #edchat,0,0,1,,1,1,0,0,0,,"['EDtwt', 'proanatwt', 'edtw', 'shtwt', 'anorexiatips', 'anorexic', 'edchat']","['someone', 'please', 'add', 'group', 'chat', 'hell', 'pro', 'ana', 'chat', 'fine', 'ig']",e dtwt proanatwt edtw shtwt anorexiatips anorexic edchat
462,"1,32012E+34",1,When you hear your family talking shit about your eating habits... I'm anorexic... Stfu. You should be happy I'm eating at all. #ED #anorexic #notyourproblem,0,0,1,,1,1,0,0,0,,"['ED', 'anorexic', 'notyourproblem']","['hear', 'family', 'talking', 'shit', 'eating', 'habit', 'im', 'anorexic', 'stfu', 'happy', 'im', 'eating']",ed anorexic notyourproblem
463,"1,32014E+34",1,"TW: ED vent EDtwt Why am I so f*cking fat? I fasted all day, worked out, ran and had a cold bath. Can't my body eat itself any faster? #EDtwt #proana #proanatwt #promia #notprojustusingtags #anorexia #anorexic #bulimia #bulimic #prorecovery #whyamisofat",0,0,1,0.0,1,1,0,0,0,0.0,"['EDtwt', 'proana', 'proanatwt', 'promia', 'notprojustusingtags', 'anorexia', 'anorexic', 'bulimia', 'bulimic', 'prorecovery', 'whyamisofat']","['tw', 'ed', 'vent', 'edtwt', 'f', 'cking', 'fat', 'fasted', 'day', 'worked', 'ran', 'cold', 'bath', 'cant', 'body', 'eat', 'faster']",e dtwt proana proanatwt promia notprojustusingtags anorexia anorexic bulimia bulimic prorecovery whyamisofat
464,"1,32015E+33",1,(Not me) this is my skinny friend. I’m so jealous :( #edtwt #skinnyfriend #thinsp0 #anatwt #proanatwt #proana #meanspo #ed #anorexic #anorexia https://t.co/Yepr7G8NA3,0,0,1,,1,1,0,0,0,,"['edtwt', 'skinnyfriend', 'thinsp0', 'anatwt', 'proanatwt', 'proana', 'meanspo', 'ed', 'anorexic', 'anorexia']","['skinny', 'friend', 'im', 'jealous']",edtwt  skinny friend  thinsp0 anatwt proa natwt proana  means po ed anorexic  anorexia
465,"1,32019E+34",1,"New Research: Perspectives on Involuntary Treatment of Anorexia Nervosa: Involuntary treatment of anorexia nervosa is an option in cases in which the patient's life or other people's lives are at risk or, in some countries, to prevent the… https://t.co/zbwnQ3Y2lk #Psychiatry",0,0,1,0.0,0,0,0,1,1,0.0,['Psychiatry'],"['new', 'research', 'perspective', 'involuntary', 'treatment', 'anorexia', 'nervosa', 'involuntary', 'treatment', 'anorexia', 'nervosa', 'option', 'case', 'patients', 'life', 'peoples', 'life', 'risk', 'country', 'prevent']",psychiatry
466,"1,32026E+34",1,i have a real life ana buddy who’s been my bestfriend my whole life but we suck at this ED thing when 1 of us binges we both do and we’re both stuck in such a bad binging and then losing weight cycle #proana #proanatwt #ed #EDtwt #thinspo #meanspo #fatspo #anorexia,0,0,1,0.0,1,1,0,0,0,0.0,"['proana', 'proanatwt', 'ed', 'EDtwt', 'thinspo', 'meanspo', 'fatspo', 'anorexia']","['real', 'life', 'ana', 'buddy', 'bestfriend', 'whole', 'life', 'suck', 'ed', 'thing', 'u', 'binge', 'stuck', 'bad', 'binging', 'losing', 'weight', 'cycle']",proana proanatwt ed e dtwt thinspo meanspo fatspo anorexia
467,"1,3203E+34",1,Tw // eating disorder Good morning everyone I'm feeling good today ED wise time to absolutely ruin anorexia because fuck that bitch hope you all for a great day xx,0,0,1,0.0,1,0,0,0,0,2.0,[],"['tw', 'eating', 'disorder', 'good', 'morning', 'everyone', 'im', 'feeling', 'good', 'today', 'ed', 'wise', 'time', 'absolutely', 'ruin', 'anorexia', 'fuck', 'bitch', 'hope', 'great', 'day', 'xx']",
468,"1,32032E+34",1,"Those who struggle with binge eating understand the isolation and lack of hope for a freeing future.  However, these 6 steps can help you overcome binge eating &amp; HEAL your food relationship.  https://t.co/eS2fnJuBuO #bingeeatingrecovery #healwithfood",0,0,1,0.0,0,0,0,1,0,2.0,"['bingeeatingrecovery', 'healwithfood']","['struggle', 'binge', 'eating', 'understand', 'isolation', 'lack', 'hope', 'freeing', 'future', 'however', 'step', 'help', 'overcome', 'binge', 'eating', 'heal', 'food', 'relationship']",binge eating recovery  heal with food
469,"1,32034E+34",1,@sanriocalz Thank honey but I know all too well 🤢 had my ED for over 6 years 💀 I’m missing my hardcore anorexia phase tbh feels like I’m in a wild ass cycle constantly; stuff was so much simpler,0,0,1,0.0,1,0,0,0,0,1.0,[],"['thank', 'honey', 'know', 'well', 'ed', 'year', 'im', 'missing', 'hardcore', 'anorexia', 'phase', 'tbh', 'feel', 'like', 'im', 'wild', 'cycle', 'constantly', 'stuff', 'wa', 'much', 'simpler']",
470,"1,32036E+33",1,"Not addressing the serious implications of eating disorders has cost the U.S. economy billions, study shows https://t.co/dBpHBXyyxv #mentalhealth #anorexia #science",0,1,1,0.0,0,0,0,1,1,0.0,"['mentalhealth', 'anorexia', 'science']","['addressing', 'serious', 'implication', 'eating', 'disorder', 'ha', 'cost', 'u', 'economy', 'billion', 'study', 'show']",mental health  anorexia  science
471,"1,32041E+34",1,Autism is more common in boys. Some researchers believe it presents itself in girls as anorexia: https://t.co/2swbWhz8Gt,0,0,1,0.0,0,0,0,1,1,0.0,[],"['autism', 'common', 'boy', 'researcher', 'believe', 'present', 'girl', 'anorexia']",
472,"1,32043E+34",1,Social cognition and emotion regulation may be impaired in adolescents with obesity independent of the presence of binge eating disorder: a two-center study https://t.co/UhvhzzKB1x,0,0,1,0.0,0,0,0,1,1,0.0,[],"['social', 'cognition', 'emotion', 'regulation', 'may', 'impaired', 'adolescent', 'obesity', 'independent', 'presence', 'binge', 'eating', 'disorder', 'twocenter', 'study']",
473,"1,32044E+34",1,So grateful to get this message from Liz ❤️ My aim is to share as many stories &amp; conversations as possible to show everyone that you are definitely not alone in your situation 💜 #anorexia #MentalHealthAwareness #recovery,0,0,1,0.0,0,0,0,1,0,0.0,"['anorexia', 'MentalHealthAwareness', 'recovery']","['grateful', 'get', 'message', 'liz', 'aim', 'share', 'many', 'story', 'conversation', 'possible', 'show', 'everyone', 'definitely', 'alone', 'situation']",anorexia  mental health awareness recovery
474,"1,32047E+33",1,tw ed i opened it again and i don't know what i was expecting but there came yet another story about anorexia !!!!! pls shut the fuck up stop making me see it i'm having a hard time as it is 😁😁,0,0,1,0.0,1,0,0,0,0,2.0,[],"['tw', 'ed', 'opened', 'dont', 'know', 'wa', 'expecting', 'came', 'yet', 'another', 'story', 'anorexia', 'pls', 'shut', 'fuck', 'stop', 'making', 'see', 'im', 'hard', 'time']",
475,"1,32048E+34",1,"Higher-calorie diets could lead to a speedier recovery in patients with anorexia nervosa, study shows https://t.co/HiWLLK6zhK #mentalhealth #diet #anorexia",0,0,1,0.0,0,0,0,1,1,0.0,"['mentalhealth', 'diet', 'anorexia']","['highercalorie', 'diet', 'could', 'lead', 'speedier', 'recovery', 'patient', 'anorexia', 'nervosa', 'study', 'show']",mental health  diet  anorexia
476,"1,32053E+34",1,"~ October weekly accountability ~ This is the template I'm going to be using, feel free to use it for yourself :)  #anatwt #proanatwt #notprojustusingtags #promia #anamia #edtwt #anorexia #bulimia #anorexic #bulimic #proana #miatwt https://t.co/ExZ2Y8dBjh",0,0,1,,1,1,0,0,0,,"['anatwt', 'proanatwt', 'notprojustusingtags', 'promia', 'anamia', 'edtwt', 'anorexia', 'bulimia', 'anorexic', 'bulimic', 'proana', 'miatwt']","['october', 'weekly', 'accountability', 'template', 'im', 'going', 'using', 'feel', 'free', 'use']",anatwt proanatwt  not pro just using tag s promia anamia edtw t anorexia bulimia  anorexic  bulimic proana mia twt
477,"1,32063E+34",1,Are autistic behaviours a trait or a state of anorexia nervosa?  Read the new @researchdigests from @TheJCPP to find out more. Referring to paper titled 'Anorexia nervosa and autism: a prospective twin cohort study'. https://t.co/THryBwR8US https://t.co/Jgq5bPKvc1 #mentalhealth,0,0,1,0.0,0,0,0,1,1,0.0,['mentalhealth'],"['autistic', 'behaviour', 'trait', 'state', 'anorexia', 'nervosa', 'read', 'new', 'find', 'referring', 'paper', 'titled', 'anorexia', 'nervosa', 'autism', 'prospective', 'twin', 'cohort', 'study']",mental health
478,"1,3207E+34",1,Made one of these (ik it sucks🙈) #edtwt #calories #meansp0 #fatsp0 #EdTwitter #anorexia #anorexic #proanatwt #proana #thinsp0 #fatfriend #fatfriendpov https://t.co/VPCWsf7sLS,0,0,1,,1,1,0,0,0,,"['edtwt', 'calories', 'meansp0', 'fatsp0', 'EdTwitter', 'anorexia', 'anorexic', 'proanatwt', 'proana', 'thinsp0', 'fatfriend', 'fatfriendpov']","['made', 'one', 'ik', 'suck']",edtwt calories meansp 0 fatsp 0  ed twitter anorexia anorexic proanatwt proana thinsp 0 fatfriend fatfriendpov
479,"1,32076E+32",1,New blog about challenging your ED rules &amp; how you need to keep challenging them so they don't become rules again #anorexia #eatingdisorders #MentalHealthAwareness #mentalhealth #edrecovery #MondayMotivation #mondaythoughts  https://t.co/wzWV1n7WMR,0,0,1,0.0,0,0,0,1,0,0.0,"['anorexia', 'eatingdisorders', 'MentalHealthAwareness', 'mentalhealth', 'edrecovery', 'MondayMotivation', 'mondaythoughts']","['new', 'blog', 'challenging', 'ed', 'rule', 'need', 'keep', 'challenging', 'dont', 'become', 'rule']",anorexia eatingdisorders  mental health awareness mentalhealth edrecovery  monday motivation mondaythoughts
480,"1,32077E+34",1,"Fat people can have anorexia. Thin people can have binge eating disorder. All eating disorders are rooted in restriction: the cycle between famine and binge. You can’t tell what ED someone has based on appearance. A!:!the lines between different EDs are blurry, at best",0,0,1,0.0,0,0,0,1,0,0.0,[],"['fat', 'people', 'anorexia', 'thin', 'people', 'binge', 'eating', 'disorder', 'eating', 'disorder', 'rooted', 'restriction', 'cycle', 'famine', 'binge', 'cant', 'tell', 'ed', 'someone', 'ha', 'based', 'appearance', 'line', 'different', 'ed', 'blurry', 'best']",
481,"1,32081E+34",1,"tw // anorexia, ed i was anorexic for quite a few years  on and off and had other eds until recently and even thought i wasn’t “fat,” i was still extremely insecure because i was curvy unlike the other girls at school but i recently lost a lot of weight (safely) and i’m happy :)",0,0,1,0.0,1,0,0,0,0,0.0,[],"['tw', 'anorexia', 'ed', 'wa', 'anorexic', 'quite', 'year', 'ed', 'recently', 'even', 'thought', 'wasnt', 'fat', 'wa', 'still', 'extremely', 'insecure', 'wa', 'curvy', 'unlike', 'girl', 'school', 'recently', 'lost', 'lot', 'weight', 'safely', 'im', 'happy']",
482,"1,32082E+34",1,"tw / body shaming, eating disorder , ed shit love being called fat by my mother when she knows i have a problem w food 😻 might cry idk",0,0,1,0.0,1,0,0,0,0,1.0,[],"['tw', 'body', 'shaming', 'eating', 'disorder', 'ed', 'shit', 'love', 'called', 'fat', 'mother', 'know', 'problem', 'w', 'food', 'might', 'cry', 'idk']",
483,"1,32084E+33",1,This week’s blog is a real life case study of one of Tanya’s anorexia clients. Read about her success in beating her eating disorder.  Beating Anorexia – A Case Study https://t.co/tPDELFWRgK #anorexia #eatingdisorderrecovery #anorexiaawareness #anorexiarecovery #mentalhealth,0,0,1,0.0,0,0,0,1,1,0.0,"['anorexia', 'eatingdisorderrecovery', 'anorexiaawareness', 'anorexiarecovery', 'mentalhealth']","['week', 'blog', 'real', 'life', 'case', 'study', 'one', 'tanyas', 'anorexia', 'client', 'read', 'success', 'beating', 'eating', 'disorder', 'beating', 'anorexia', 'case', 'study']",anorexia   eating disorder recovery   anorexia awareness  anorexiarecovery  mental health
484,"1,32091E+34",1,Research suggests that it takes 21 days to form a new habit. I’m almost at day 21 of running and day 21 of binge-eating Halloween candy.,0,0,1,0.0,0,0,0,0,0,0.0,[],"['research', 'suggests', 'take', 'day', 'form', 'new', 'habit', 'im', 'almost', 'day', 'running', 'day', 'bingeeating', 'halloween', 'candy']",
485,"1,32093E+34",1,"tw ed , binging hi i'm sorry this isn't lgbt+ related :/ is it okay that i self dxed binge eating disorder? :( m… — self diagnosis is valid in your circumstances!!!! as long as you’re doing research (which you are :D) you should … https://t.co/xyf5GUZaeq",0,0,1,0.0,1,0,0,0,0,0.0,[],"['tw', 'ed', 'binging', 'hi', 'im', 'sorry', 'isnt', 'lgbt', 'related', 'okay', 'self', 'dxed', 'binge', 'eating', 'disorder', 'self', 'diagnosis', 'valid', 'circumstance', 'long', 'youre', 'research']",
486,"1,32093E+34",1,"This is me 🤮. Should I start an ed yes or no (be honest) (15 years old, 5’2, 135lbs)  #proana #mothermother #anorexia #mia #fatspo #thinspo #missana #goalweight #gw #anacoach https://t.co/CixYjoh30B",0,0,1,0.0,1,1,0,0,0,1.0,"['proana', 'mothermother', 'anorexia', 'mia', 'fatspo', 'thinspo', 'missana', 'goalweight', 'gw', 'anacoach']","['start', 'ed', 'yes', 'honest', 'year', 'old', 'lb']",proana mothermother  anorexia  mia fatspo thinspo  miss ana goalweight gw an a coach
487,"1,32104E+34",1,Are autistic behaviours a trait or a state of anorexia nervosa? Read the FREE @researchdigests from @TheJCPP paper to find out more.  https://t.co/sqquBj5YjL #mentalhealth #autism #anorexia,0,0,1,0.0,0,0,0,1,1,0.0,"['mentalhealth', 'autism', 'anorexia']","['autistic', 'behaviour', 'trait', 'state', 'anorexia', 'nervosa', 'read', 'free', 'paper', 'find']",mental health  autism  anorexia
488,"1,32107E+34",1,"Study found that feelings of anxiety &amp; stress caused by COVID-19 were associated with a greater desire for thinness in women. Negative #bodyimage is one of the main causes of eating disorders, such as anorexia &amp; bulimia. By Prof. Viren Swami, @AngliaRuskin https://t.co/TfLneEPnVB https://t.co/gGdF9eMgvj",0,0,1,0.0,0,0,0,1,1,0.0,['bodyimage'],"['study', 'found', 'feeling', 'anxiety', 'stress', 'caused', 'covid', 'associated', 'greater', 'desire', 'thinness', 'woman', 'negative', 'one', 'main', 'cause', 'eating', 'disorder', 'anorexia', 'bulimia', 'prof', 'viren', 'swami']",body image
489,"1,32108E+34",1,Research Matters: Higher calorie treatment for people hospitalized with anorexia https://t.co/P01cz1VnD7,0,0,1,0.0,0,0,0,1,1,0.0,[],"['research', 'matter', 'higher', 'calorie', 'treatment', 'people', 'hospitalized', 'anorexia']",
490,"1,32109E+34",1,"#Anorexia is the most researched &amp; well known eating disorder. However, #bulimia, #bingeeatingdisorder and #pica are eating disorders that have serious consequences.  At EDGI, we want to understand ALL #eatingdisorders. Make a difference by signing up: https://t.co/InUE872orK https://t.co/UgpDfhnwbG",0,0,1,0.0,0,0,0,1,1,0.0,"['Anorexia', 'bulimia', 'bingeeatingdisorder', 'pica', 'eatingdisorders']","['researched', 'well', 'known', 'eating', 'disorder', 'however', 'eating', 'disorder', 'serious', 'consequence', 'edgi', 'want', 'understand', 'make', 'difference', 'signing']",anorexia bulimia bingeeatingdisorder pica eatingdisorders
491,"1,3211E+33",1,"@c4t6ir1 My mum doesn't know about my ed but she notice that I don't eat a lot... She literally said :""I don't have time for a stupid anorexic in this house...get over it"" so.... I feel you:)",0,0,1,0.0,1,0,1,0,0,0.0,[],"['mum', 'doesnt', 'know', 'ed', 'notice', 'dont', 'eat', 'lot', 'literally', 'said', 'dont', 'time', 'stupid', 'anorexic', 'house', 'get', 'feel']",
492,"1,3211E+34",1,The only time I feel skinny is when I look at my before and now pictures. #edtwt #anorexic #proana #thinspo https://t.co/2F692mRzjx,0,0,1,,1,1,0,0,0,,"['edtwt', 'anorexic', 'proana', 'thinspo']","['time', 'feel', 'skinny', 'look', 'picture']",edt wt anorexic proana  thinspo
493,"1,3211E+34",1,Are you a female (18+) and have received a diagnosis of anorexia by a healthcare professional? This study is looking for participants to complete a survey! Participation is voluntary and anonymous. More information on: https://t.co/wXkzI1J5cm #eatingdisorder #anorexia #EDtwt https://t.co/9heY9Zi0I5,0,0,1,0.0,0,0,0,1,1,0.0,"['eatingdisorder', 'anorexia', 'EDtwt']","['female', 'received', 'diagnosis', 'anorexia', 'healthcare', 'professional', 'study', 'looking', 'participant', 'complete', 'survey', 'participation', 'voluntary', 'anonymous', 'information']",eatingdisorder anorexia e dtwt
494,"1,3211E+34",1,"A recent study shows that young adults who experienced weight stigma before the pandemic, have higher levels of depressive symptoms, stress, eating as a coping strategy, and are more likely to binge eat during COVID-19 compared to those who did not. https://t.co/kLmCDNfUI1",0,0,1,0.0,0,0,0,1,1,0.0,[],"['recent', 'study', 'show', 'young', 'adult', 'experienced', 'weight', 'stigma', 'pandemic', 'higher', 'level', 'depressive', 'symptom', 'stress', 'eating', 'coping', 'strategy', 'likely', 'binge', 'eat', 'covid', 'compared']",
495,"1,32114E+33",1,An exploratory qualitative study describes the experiences and perceived attitudinal and behavioral changes of women participating in a #MindfulEating program for binge and emotional eating: https://t.co/YFznTDzPFx #BingeEating #EmotionalEating #EatingBehaviors @JACM_Journal https://t.co/fIgqFZJZND,0,0,1,0.0,0,0,0,1,1,0.0,"['MindfulEating', 'BingeEating', 'EmotionalEating', 'EatingBehaviors']","['exploratory', 'qualitative', 'study', 'describes', 'experience', 'perceived', 'attitudinal', 'behavioral', 'change', 'woman', 'participating', 'program', 'binge', 'emotional', 'eating']",mindful eating  binge eating  emotional eating  eating behaviors
496,"1,32114E+34",1,Which Tea Is Your Favorite Ed Twt? Mines Peppermint!🍭🍵💕 #EDtwt #EdTwitter #anorexia #anorexic #anoreksia #edmeme #edthings #edrant #hardedtwt,0,0,1,0.0,1,1,0,0,0,0.0,"['EDtwt', 'EdTwitter', 'anorexia', 'anorexic', 'anoreksia', 'edmeme', 'edthings', 'edrant', 'hardedtwt']","['tea', 'favorite', 'ed', 'twt', 'mine', 'peppermint']",e dtwt  ed twitter anorexia anorexic anoreksia edmeme edthings edrant hardedtwt
497,"1,32115E+34",1,Many of us have the best intentions to lose weight. Perhaps it is time to keep our promises we have made ​​to have a healthier life. Some researchers say that to lose weight and follow a food plan is more a psychological problem than physiological .... https://t.co/CwudGysh1U https://t.co/bF8J1PDHLD,0,0,1,0.0,0,0,0,1,0,0.0,[],"['many', 'u', 'best', 'intention', 'lose', 'weight', 'perhaps', 'time', 'keep', 'promise', 'made', 'healthier', 'life', 'researcher', 'say', 'lose', 'weight', 'follow', 'food', 'plan', 'psychological', 'problem', 'physiological']",
498,"1,32115E+34",1,hey #EDtwt if you want a lo cal bread i suggest potato bread one slice is 35 calories #thinspo #bonespo #proana #notprousingtags #anorexic #softedtwt #hardedtwt #meanspo #sweetspo,0,0,1,,1,1,0,0,0,,"['EDtwt', 'thinspo', 'bonespo', 'proana', 'notprousingtags', 'anorexic', 'softedtwt', 'hardedtwt', 'meanspo', 'sweetspo']","['hey', 'want', 'lo', 'cal', 'bread', 'suggest', 'potato', 'bread', 'one', 'slice', 'calorie']",e dtwt thinspo bonespo proana notprousingtags anorexic softedtwt hardedtwt meanspo sweetspo
499,"1,32116E+34",1,"Bulimia isn't the same thing as Anorexia, in this blog, we talk about the difference between these diseases, and how bulimia became a medical diagnosis. Click the link. 😉👉 https://t.co/T6P8bvSbsD   #bulimia #eatingdisorder #science https://t.co/jSmM94mu7h",0,0,1,0.0,0,0,0,1,1,0.0,"['bulimia', 'eatingdisorder', 'science']","['bulimia', 'isnt', 'thing', 'anorexia', 'blog', 'talk', 'difference', 'disease', 'bulimia', 'became', 'medical', 'diagnosis', 'click', 'link']",bulimia  eatingdisorder  science
500,"1,32117E+34",1,"no, i accepted i do have an ed after a few months but never thought i was anorexic until i got diagnosed. i felt really strange and didn't think i was anorexic for weeks after that but now its okay",0,0,1,0.0,1,0,0,0,0,0.0,[],"['accepted', 'ed', 'month', 'never', 'thought', 'wa', 'anorexic', 'got', 'diagnosed', 'felt', 'really', 'strange', 'didnt', 'think', 'wa', 'anorexic', 'week', 'okay']",
